# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
0.0464        	6.420907e-02	7.972552e-04	1.074630e-03
0.0465        	6.114603e-02	7.959327e-04	1.072389e-03
0.0466        	5.825637e-02	7.945317e-04	1.070130e-03
0.0467        	5.702190e-02	7.929497e-04	1.067838e-03
0.0468        	5.652081e-02	7.913018e-04	1.065562e-03
0.0469        	5.642028e-02	7.895458e-04	1.063271e-03
0.047         	5.610188e-02	7.877361e-04	1.061040e-03
0.0471        	5.612279e-02	7.859625e-04	1.058834e-03
0.0472        	5.602367e-02	7.841687e-04	1.056600e-03
0.0473        	5.603450e-02	7.821750e-04	1.054710e-03
0.0474        	5.583115e-02	7.803246e-04	1.052747e-03
0.0475        	5.550312e-02	7.787033e-04	1.050349e-03
0.0476        	5.506588e-02	7.770985e-04	1.047852e-03
0.0477        	5.503459e-02	7.755280e-04	1.045473e-03
0.0478        	5.517395e-02	7.740868e-04	1.043039e-03
0.0479        	5.513021e-02	7.727752e-04	1.040473e-03
0.048         	5.520883e-02	7.715887e-04	1.037922e-03
0.0481        	5.526466e-02	7.704837e-04	1.035370e-03
0.0482        	5.516099e-02	7.694648e-04	1.032813e-03
0.0483        	5.518241e-02	7.685904e-04	1.030253e-03
0.0484        	5.512628e-02	7.677753e-04	1.027671e-03
0.0485        	5.483947e-02	7.670076e-04	1.025125e-03
0.0486        	5.434765e-02	7.662370e-04	1.022578e-03
0.0487        	5.416875e-02	7.655053e-04	1.020034e-03
0.0488        	5.356290e-02	7.647192e-04	1.017494e-03
0.0489        	5.262872e-02	7.637987e-04	1.015118e-03
0.049         	5.187415e-02	7.627151e-04	1.012857e-03
0.0491        	5.115463e-02	7.614846e-04	1.010718e-03
0.0492        	5.041718e-02	7.601939e-04	1.008686e-03
0.0493        	4.972723e-02	7.588272e-04	1.006706e-03
0.0494        	4.934773e-02	7.573649e-04	1.004754e-03
0.0495        	4.920272e-02	7.558563e-04	1.002845e-03
0.0496        	4.905687e-02	7.544135e-04	1.001005e-03
0.0497        	4.864835e-02	7.528747e-04	9.995152e-04
0.0498        	4.830896e-02	7.513775e-04	9.981138e-04
0.0499        	4.809764e-02	7.500540e-04	9.963419e-04
0.05          	4.772324e-02	7.488095e-04	9.944441e-04
0.0501        	4.720245e-02	7.476239e-04	9.924602e-04
0.0502        	4.662497e-02	7.465159e-04	9.904600e-04
0.0503        	4.621288e-02	7.454585e-04	9.883441e-04
0.0504        	4.625213e-02	7.444739e-04	9.861484e-04
0.0505        	4.663162e-02	7.435565e-04	9.839580e-04
0.0506        	4.715174e-02	7.426986e-04	9.817177e-04
0.0507        	4.767952e-02	7.419276e-04	9.794551e-04
0.0508        	4.814057e-02	7.412413e-04	9.772481e-04
0.0509        	4.854183e-02	7.405628e-04	9.751441e-04
0.051         	4.861694e-02	7.399182e-04	9.732131e-04
0.0511        	4.836596e-02	7.392719e-04	9.714249e-04
0.0512        	4.824659e-02	7.385679e-04	9.696913e-04
0.0513        	4.879749e-02	7.377612e-04	9.679247e-04
0.0514        	4.894062e-02	7.368005e-04	9.660987e-04
0.0515        	4.868580e-02	7.356264e-04	9.643081e-04
0.0516        	4.829581e-02	7.342521e-04	9.624564e-04
0.0517        	4.769694e-02	7.327478e-04	9.605586e-04
0.0518        	4.802331e-02	7.312565e-04	9.586315e-04
0.0519        	4.822909e-02	7.297238e-04	9.566245e-04
0.052         	4.772695e-02	7.282055e-04	9.545782e-04
0.0521        	4.710096e-02	7.267104e-04	9.524963e-04
0.0522        	4.664675e-02	7.252786e-04	9.504236e-04
0.0523        	4.615279e-02	7.239220e-04	9.484017e-04
0.0524        	4.593735e-02	7.225954e-04	9.463794e-04
0.0525        	4.592228e-02	7.211483e-04	9.447168e-04
0.0526        	4.604723e-02	7.197951e-04	9.431621e-04
0.0527        	4.594261e-02	7.187503e-04	9.412660e-04
0.0528        	4.589728e-02	7.178497e-04	9.393491e-04
0.0529        	4.585315e-02	7.170461e-04	9.375624e-04
0.053         	4.650107e-02	7.163466e-04	9.358948e-04
0.0531        	4.747302e-02	7.157355e-04	9.344619e-04
0.0532        	4.839666e-02	7.151792e-04	9.330533e-04
0.0533        	4.873721e-02	7.146400e-04	9.316586e-04
0.0534        	4.842906e-02	7.140953e-04	9.303159e-04
0.0535        	4.834639e-02	7.135994e-04	9.292087e-04
0.0536        	4.848589e-02	7.130005e-04	9.281781e-04
0.0537        	4.810632e-02	7.122280e-04	9.271087e-04
0.0538        	4.758071e-02	7.112559e-04	9.259950e-04
0.0539        	4.739022e-02	7.100016e-04	9.247349e-04
0.054         	4.780414e-02	7.085179e-04	9.234833e-04
0.0541        	4.795711e-02	7.069493e-04	9.221749e-04
0.0542        	4.737735e-02	7.053283e-04	9.208531e-04
0.0543        	4.657581e-02	7.037462e-04	9.194755e-04
0.0544        	4.783115e-02	7.021223e-04	9.184204e-04
0.0545        	4.747074e-02	7.006367e-04	9.173724e-04
0.0546        	4.708919e-02	6.992733e-04	9.162717e-04
0.0547        	4.678920e-02	6.981178e-04	9.149430e-04
0.0548        	4.659222e-02	6.971144e-04	9.133809e-04
0.0549        	4.605537e-02	6.962977e-04	9.116629e-04
0.055         	4.658166e-02	6.956265e-04	9.097714e-04
0.0551        	4.685042e-02	6.950920e-04	9.078970e-04
0.0552        	4.676135e-02	6.946997e-04	9.061346e-04
0.0553        	4.744171e-02	6.944050e-04	9.043765e-04
0.0554        	4.918460e-02	6.942034e-04	9.027139e-04
0.0555        	5.094334e-02	6.939481e-04	9.012411e-04
0.0556        	5.092411e-02	6.936625e-04	8.999724e-04
0.0557        	5.038511e-02	6.935178e-04	8.991989e-04
0.0558        	4.963033e-02	6.933869e-04	8.986624e-04
0.0559        	4.916256e-02	6.929514e-04	8.980774e-04
0.056         	4.892486e-02	6.922019e-04	8.974951e-04
0.0561        	4.874060e-02	6.910520e-04	8.967638e-04
0.0562        	4.898702e-02	6.894958e-04	8.958364e-04
0.0563        	4.962916e-02	6.876117e-04	8.947418e-04
0.0564        	5.073254e-02	6.855472e-04	8.935332e-04
0.0565        	5.287224e-02	6.833874e-04	8.926228e-04
0.0566        	5.493393e-02	6.812492e-04	8.917445e-04
0.0567        	6.020225e-02	6.792971e-04	8.908593e-04
0.0568        	5.863848e-02	6.775487e-04	8.899153e-04
0.0569        	5.678380e-02	6.760782e-04	8.888574e-04
0.057         	5.390953e-02	6.748068e-04	8.877892e-04
0.0571        	5.102786e-02	6.738633e-04	8.866493e-04
0.0572        	4.930393e-02	6.732028e-04	8.853673e-04
0.0573        	4.840279e-02	6.727996e-04	8.837516e-04
0.0574        	4.786740e-02	6.726250e-04	8.818561e-04
0.0575        	4.858608e-02	6.726949e-04	8.799447e-04
0.0576        	4.947568e-02	6.729493e-04	8.782397e-04
0.0577        	5.082775e-02	6.731523e-04	8.770122e-04
0.0578        	6.114186e-02	6.735250e-04	8.756220e-04
0.0579        	6.086884e-02	6.736432e-04	8.749464e-04
0.058         	5.897333e-02	6.746061e-04	8.757132e-04
0.0581        	5.739683e-02	6.761529e-04	8.778560e-04
0.0582        	5.579030e-02	6.771030e-04	8.796779e-04
0.0583        	5.350348e-02	6.770966e-04	8.805522e-04
0.0584        	5.210862e-02	6.763321e-04	8.803461e-04
0.0585        	5.156969e-02	6.747323e-04	8.793360e-04
0.0586        	5.326697e-02	6.724005e-04	8.778565e-04
0.0587        	5.471179e-02	6.697685e-04	8.760371e-04
0.0588        	5.499881e-02	6.670556e-04	8.744923e-04
0.0589        	5.428240e-02	6.642561e-04	8.731371e-04
0.059         	5.297097e-02	6.616492e-04	8.722617e-04
0.0591        	5.148721e-02	6.594874e-04	8.717705e-04
0.0592        	5.152564e-02	6.574377e-04	8.716132e-04
0.0593        	5.056123e-02	6.553103e-04	8.716482e-04
0.0594        	4.979086e-02	6.535192e-04	8.714994e-04
0.0595        	4.904831e-02	6.522171e-04	8.706571e-04
0.0596        	4.912580e-02	6.512135e-04	8.694413e-04
0.0597        	4.895465e-02	6.506256e-04	8.679464e-04
0.0598        	4.929507e-02	6.504340e-04	8.662435e-04
0.0599        	4.991054e-02	6.506030e-04	8.645321e-04
0.06          	5.138319e-02	6.510704e-04	8.630352e-04
0.0601        	5.920126e-02	6.517159e-04	8.616841e-04
0.0602        	6.160313e-02	6.523096e-04	8.605178e-04
0.0603        	5.932902e-02	6.532642e-04	8.603690e-04
0.0604        	5.601673e-02	6.552573e-04	8.625867e-04
0.0605        	5.336310e-02	6.572831e-04	8.652281e-04
0.0606        	5.108200e-02	6.582837e-04	8.664841e-04
0.0607        	4.993622e-02	6.580680e-04	8.661357e-04
0.0608        	5.038863e-02	6.567563e-04	8.645018e-04
0.0609        	5.127106e-02	6.545791e-04	8.623950e-04
0.061         	5.206144e-02	6.521501e-04	8.602377e-04
0.0611        	5.276383e-02	6.495915e-04	8.583182e-04
0.0612        	5.245428e-02	6.469861e-04	8.575156e-04
0.0613        	5.184074e-02	6.447276e-04	8.569985e-04
0.0614        	5.209173e-02	6.427260e-04	8.571556e-04
0.0615        	5.103840e-02	6.407703e-04	8.574356e-04
0.0616        	5.014608e-02	6.390252e-04	8.576271e-04
0.0617        	4.966805e-02	6.374401e-04	8.576892e-04
0.0618        	5.132498e-02	6.360128e-04	8.573224e-04
0.0619        	5.229052e-02	6.348636e-04	8.565525e-04
0.062         	5.293837e-02	6.341439e-04	8.555613e-04
0.0621        	5.379465e-02	6.338570e-04	8.545392e-04
0.0622        	5.486218e-02	6.340629e-04	8.535385e-04
0.0623        	5.812176e-02	6.346445e-04	8.525112e-04
0.0624        	5.922617e-02	6.354814e-04	8.515588e-04
0.0625        	5.853767e-02	6.364824e-04	8.511183e-04
0.0626        	5.720746e-02	6.378069e-04	8.520089e-04
0.0627        	5.653719e-02	6.390236e-04	8.533331e-04
0.0628        	5.454104e-02	6.395829e-04	8.538345e-04
0.0629        	5.246822e-02	6.393792e-04	8.533839e-04
0.063         	5.111286e-02	6.385283e-04	8.522299e-04
0.0631        	5.114928e-02	6.372410e-04	8.508619e-04
0.0632        	5.119550e-02	6.356303e-04	8.495407e-04
0.0633        	5.220274e-02	6.338652e-04	8.484602e-04
0.0634        	5.344930e-02	6.315847e-04	8.485748e-04
0.0635        	5.409470e-02	6.293848e-04	8.492278e-04
0.0636        	5.337443e-02	6.273807e-04	8.500618e-04
0.0637        	5.185883e-02	6.256902e-04	8.509202e-04
0.0638        	5.034048e-02	6.241467e-04	8.516413e-04
0.0639        	4.939736e-02	6.227341e-04	8.516803e-04
0.064         	4.923013e-02	6.214479e-04	8.514102e-04
0.0641        	4.902432e-02	6.203073e-04	8.510407e-04
0.0642        	5.026661e-02	6.194911e-04	8.505447e-04
0.0643        	5.293728e-02	6.189497e-04	8.499296e-04
0.0644        	5.438544e-02	6.187333e-04	8.492907e-04
0.0645        	5.720772e-02	6.189174e-04	8.488064e-04
0.0646        	5.771658e-02	6.193780e-04	8.486989e-04
0.0647        	5.638106e-02	6.201751e-04	8.488685e-04
0.0648        	5.455586e-02	6.211942e-04	8.495898e-04
0.0649        	5.260334e-02	6.221606e-04	8.509421e-04
0.065         	5.175175e-02	6.226665e-04	8.516477e-04
0.0651        	5.178747e-02	6.224917e-04	8.513728e-04
0.0652        	5.175793e-02	6.217608e-04	8.502782e-04
0.0653        	5.183120e-02	6.205692e-04	8.488715e-04
0.0654        	5.153860e-02	6.190864e-04	8.477430e-04
0.0655        	5.092938e-02	6.175062e-04	8.469377e-04
0.0656        	5.007310e-02	6.159932e-04	8.465124e-04
0.0657        	4.909320e-02	6.145769e-04	8.462453e-04
0.0658        	4.818968e-02	6.132194e-04	8.459717e-04
0.0659        	4.709571e-02	6.118176e-04	8.455893e-04
0.066         	4.634419e-02	6.103421e-04	8.451018e-04
0.0661        	4.620902e-02	6.089177e-04	8.445331e-04
0.0662        	4.662819e-02	6.076357e-04	8.437757e-04
0.0663        	4.757900e-02	6.065343e-04	8.428430e-04
0.0664        	4.897278e-02	6.056583e-04	8.418865e-04
0.0665        	4.986728e-02	6.050802e-04	8.409051e-04
0.0666        	5.043550e-02	6.048326e-04	8.400019e-04
0.0667        	5.312104e-02	6.049560e-04	8.394289e-04
0.0668        	5.399072e-02	6.052679e-04	8.391961e-04
0.0669        	5.389125e-02	6.058449e-04	8.393751e-04
0.067         	5.338136e-02	6.066836e-04	8.400528e-04
0.0671        	5.296897e-02	6.075034e-04	8.413800e-04
0.0672        	5.249854e-02	6.079835e-04	8.424645e-04
0.0673        	5.265239e-02	6.079829e-04	8.428719e-04
0.0674        	5.224473e-02	6.075823e-04	8.425749e-04
0.0675        	5.169639e-02	6.067921e-04	8.419712e-04
0.0676        	5.126896e-02	6.057647e-04	8.414809e-04
0.0677        	5.099224e-02	6.046192e-04	8.411378e-04
0.0678        	5.098166e-02	6.034880e-04	8.409884e-04
0.0679        	5.111571e-02	6.024851e-04	8.409047e-04
0.068         	5.132021e-02	6.015352e-04	8.406303e-04
0.0681        	5.153923e-02	6.005242e-04	8.401260e-04
0.0682        	5.296011e-02	5.994189e-04	8.394645e-04
0.0683        	5.186280e-02	5.982347e-04	8.387088e-04
0.0684        	5.061808e-02	5.970915e-04	8.379316e-04
0.0685        	4.984098e-02	5.961314e-04	8.371897e-04
0.0686        	5.181565e-02	5.953296e-04	8.363401e-04
0.0687        	5.220878e-02	5.947663e-04	8.354092e-04
0.0688        	5.427553e-02	5.945334e-04	8.345427e-04
0.0689        	5.913609e-02	5.946755e-04	8.337877e-04
0.069         	6.015927e-02	5.946841e-04	8.337720e-04
0.0691        	5.983710e-02	5.953575e-04	8.336215e-04
0.0692        	6.035946e-02	5.965132e-04	8.342581e-04
0.0693        	5.888900e-02	5.972405e-04	8.363837e-04
0.0694        	5.743779e-02	5.975628e-04	8.387299e-04
0.0695        	5.658159e-02	5.974994e-04	8.405145e-04
0.0696        	5.669489e-02	5.971002e-04	8.414205e-04
0.0697        	5.790126e-02	5.964720e-04	8.411474e-04
0.0698        	6.121523e-02	5.956293e-04	8.407358e-04
0.0699        	6.080123e-02	5.946621e-04	8.404243e-04
0.07          	5.941971e-02	5.937005e-04	8.402991e-04
0.0701        	5.780856e-02	5.931011e-04	8.406608e-04
0.0702        	5.619305e-02	5.924707e-04	8.409936e-04
0.0703        	5.456700e-02	5.916749e-04	8.409893e-04
0.0704        	5.327460e-02	5.906211e-04	8.405915e-04
0.0705        	5.218221e-02	5.894556e-04	8.399651e-04
0.0706        	5.166054e-02	5.883750e-04	8.390069e-04
0.0707        	5.180641e-02	5.874431e-04	8.376453e-04
0.0708        	5.627092e-02	5.866176e-04	8.363903e-04
0.0709        	5.756998e-02	5.860961e-04	8.349656e-04
0.071         	6.028339e-02	5.860540e-04	8.339378e-04
0.0711        	6.067744e-02	5.864691e-04	8.332097e-04
0.0712        	5.983178e-02	5.874417e-04	8.329547e-04
0.0713        	5.849994e-02	5.886936e-04	8.335518e-04
0.0714        	5.704240e-02	5.900298e-04	8.346096e-04
0.0715        	5.583158e-02	5.908762e-04	8.359632e-04
0.0716        	5.616749e-02	5.911724e-04	8.368026e-04
0.0717        	5.718790e-02	5.908070e-04	8.367165e-04
0.0718        	5.800087e-02	5.900625e-04	8.357813e-04
0.0719        	5.935490e-02	5.892387e-04	8.344825e-04
0.072         	5.947418e-02	5.884413e-04	8.336146e-04
0.0721        	5.887497e-02	5.876468e-04	8.329836e-04
0.0722        	5.977059e-02	5.869814e-04	8.329384e-04
0.0723        	6.061833e-02	5.862874e-04	8.328916e-04
0.0724        	5.988654e-02	5.856240e-04	8.326737e-04
0.0725        	6.012653e-02	5.849128e-04	8.325015e-04
0.0726        	6.326688e-02	5.841289e-04	8.322226e-04
0.0727        	6.416627e-02	5.832383e-04	8.314693e-04
0.0728        	6.402057e-02	5.825482e-04	8.303685e-04
0.0729        	6.177747e-02	5.820770e-04	8.292365e-04
0.073         	6.349068e-02	5.819616e-04	8.284076e-04
0.0731        	6.325424e-02	5.821255e-04	8.276258e-04
0.0732        	6.148363e-02	5.826706e-04	8.267664e-04
0.0733        	5.916402e-02	5.837563e-04	8.264719e-04
0.0734        	5.706723e-02	5.851959e-04	8.271008e-04
0.0735        	5.523355e-02	5.863402e-04	8.280466e-04
0.0736        	5.402515e-02	5.869709e-04	8.291702e-04
0.0737        	5.312394e-02	5.867197e-04	8.303894e-04
0.0738        	5.326883e-02	5.860463e-04	8.308400e-04
0.0739        	5.362335e-02	5.850662e-04	8.306831e-04
0.074         	5.451076e-02	5.841759e-04	8.298157e-04
0.0741        	5.531479e-02	5.830118e-04	8.295826e-04
0.0742        	5.501686e-02	5.821635e-04	8.294960e-04
0.0743        	5.439452e-02	5.813765e-04	8.296344e-04
0.0744        	5.360371e-02	5.805917e-04	8.299309e-04
0.0745        	5.271339e-02	5.793273e-04	8.306164e-04
0.0746        	5.177772e-02	5.779501e-04	8.312451e-04
0.0747        	5.115281e-02	5.765574e-04	8.315405e-04
0.0748        	5.168089e-02	5.755135e-04	8.311409e-04
0.0749        	5.260709e-02	5.748374e-04	8.305410e-04
0.075         	5.613386e-02	5.744821e-04	8.298472e-04
0.0751        	6.004659e-02	5.744792e-04	8.290836e-04
0.0752        	6.069236e-02	5.748653e-04	8.282856e-04
0.0753        	5.892842e-02	5.757534e-04	8.276764e-04
0.0754        	5.664248e-02	5.770362e-04	8.277659e-04
0.0755        	5.480610e-02	5.783040e-04	8.282551e-04
0.0756        	5.358586e-02	5.791764e-04	8.288134e-04
0.0757        	5.317952e-02	5.796551e-04	8.294750e-04
0.0758        	5.409464e-02	5.795954e-04	8.296150e-04
0.0759        	5.435378e-02	5.791171e-04	8.292444e-04
0.076         	5.583278e-02	5.783700e-04	8.285778e-04
0.0761        	5.632042e-02	5.776460e-04	8.277084e-04
0.0762        	5.530100e-02	5.769031e-04	8.272421e-04
0.0763        	5.419400e-02	5.762194e-04	8.270522e-04
0.0764        	5.494741e-02	5.755126e-04	8.270542e-04
0.0765        	5.393516e-02	5.746867e-04	8.270687e-04
0.0766        	5.206545e-02	5.737313e-04	8.271574e-04
0.0767        	5.107100e-02	5.727475e-04	8.274737e-04
0.0768        	5.165042e-02	5.716566e-04	8.274686e-04
0.0769        	5.390794e-02	5.705968e-04	8.271376e-04
0.077         	5.489410e-02	5.699640e-04	8.266795e-04
0.0771        	5.496171e-02	5.699315e-04	8.263139e-04
0.0772        	5.545063e-02	5.704332e-04	8.262904e-04
0.0773        	5.738159e-02	5.710085e-04	8.261120e-04
0.0774        	6.009492e-02	5.716735e-04	8.258342e-04
0.0775        	5.764049e-02	5.722822e-04	8.258483e-04
0.0776        	5.585520e-02	5.725772e-04	8.265077e-04
0.0777        	5.605107e-02	5.727215e-04	8.274652e-04
0.0778        	5.355873e-02	5.724843e-04	8.280868e-04
0.0779        	5.282457e-02	5.719342e-04	8.282713e-04
0.078         	5.227704e-02	5.713288e-04	8.281520e-04
0.0781        	5.240715e-02	5.705716e-04	8.282331e-04
0.0782        	5.299239e-02	5.698524e-04	8.279919e-04
0.0783        	5.322177e-02	5.689171e-04	8.277269e-04
0.0784        	5.276609e-02	5.677501e-04	8.274868e-04
0.0785        	5.163674e-02	5.664072e-04	8.273528e-04
0.0786        	5.047586e-02	5.650062e-04	8.272527e-04
0.0787        	4.999759e-02	5.637723e-04	8.272815e-04
0.0788        	5.101744e-02	5.627216e-04	8.277008e-04
0.0789        	5.283191e-02	5.621265e-04	8.279060e-04
0.079         	5.343788e-02	5.619541e-04	8.279361e-04
0.0791        	5.319078e-02	5.620548e-04	8.277911e-04
0.0792        	5.281243e-02	5.623620e-04	8.274571e-04
0.0793        	5.239629e-02	5.627645e-04	8.269800e-04
0.0794        	5.202539e-02	5.631377e-04	8.264874e-04
0.0795        	5.202238e-02	5.634480e-04	8.259664e-04
0.0796        	5.155467e-02	5.635448e-04	8.254965e-04
0.0797        	5.124718e-02	5.633902e-04	8.251042e-04
0.0798        	5.137553e-02	5.630464e-04	8.248521e-04
0.0799        	5.205479e-02	5.626006e-04	8.247479e-04
0.08          	5.150077e-02	5.621170e-04	8.247244e-04
0.0801        	5.170038e-02	5.616317e-04	8.248083e-04
0.0802        	5.232117e-02	5.609029e-04	8.252737e-04
0.0803        	5.058568e-02	5.601032e-04	8.257083e-04
0.0804        	5.074449e-02	5.593995e-04	8.262212e-04
0.0805        	5.165740e-02	5.589875e-04	8.264071e-04
0.0806        	5.218349e-02	5.584738e-04	8.263475e-04
0.0807        	5.943362e-02	5.577386e-04	8.264581e-04
0.0808        	6.038974e-02	5.570654e-04	8.263575e-04
0.0809        	5.856374e-02	5.569924e-04	8.263650e-04
0.081         	5.599863e-02	5.575775e-04	8.270319e-04
0.0811        	5.422434e-02	5.584059e-04	8.276684e-04
0.0812        	5.265339e-02	5.591465e-04	8.279133e-04
0.0813        	5.202326e-02	5.596577e-04	8.278677e-04
0.0814        	5.211875e-02	5.598019e-04	8.275758e-04
0.0815        	5.218031e-02	5.597052e-04	8.271253e-04
0.0816        	5.240890e-02	5.594114e-04	8.265769e-04
0.0817        	5.241688e-02	5.588873e-04	8.258608e-04
0.0818        	5.229727e-02	5.581869e-04	8.251483e-04
0.0819        	5.206014e-02	5.574247e-04	8.246234e-04
0.082         	5.190068e-02	5.566790e-04	8.242160e-04
0.0821        	5.160958e-02	5.560224e-04	8.238148e-04
0.0822        	5.148918e-02	5.552315e-04	8.236444e-04
0.0823        	5.460327e-02	5.543532e-04	8.235851e-04
0.0824        	5.368286e-02	5.536062e-04	8.233387e-04
0.0825        	5.410622e-02	5.529444e-04	8.231036e-04
0.0826        	5.473020e-02	5.524577e-04	8.228215e-04
0.0827        	5.505511e-02	5.522449e-04	8.223583e-04
0.0828        	5.409404e-02	5.524516e-04	8.220606e-04
0.0829        	5.242301e-02	5.530220e-04	8.217280e-04
0.083         	5.222990e-02	5.538464e-04	8.214536e-04
0.0831        	5.552180e-02	5.544614e-04	8.215598e-04
0.0832        	5.460107e-02	5.547612e-04	8.218392e-04
0.0833        	5.358637e-02	5.547576e-04	8.223227e-04
